0,1,2,3,4,5,6,preds
0.4572831188116069,0.741,0.697,0.0277,0.0664,0.774,386.0,0
0.615611788629148,0.581,0.831,0.107,0.0458,0.885,387.0,0
0.591171272003945,0.58,0.596,0.0751,0.125,0.715,388.0,0
0.6261781149053353,0.303,0.961,0.243,0.00253,0.305,389.0,0
0.5291973027332819,0.576,0.974,0.0828,0.0202,0.531,390.0,0
0.4959413560580455,0.592,0.909,0.055,0.000726,0.517,391.0,0
0.3150283412474581,0.466,0.648,0.028,0.0023,0.305,392.0,0
0.3244310972467711,0.398,0.859,0.0499,0.00264,0.72,393.0,0
0.5952770128380588,0.523,0.917,0.0666,0.00293,0.354,394.0,0
0.6893710625612953,0.507,0.804,0.044,0.0211,0.708,395.0,0
0.5798236913989993,0.519,0.833,0.0496,0.00572,0.532,396.0,0
0.7973780883094432,0.472,0.946,0.145,0.0372,0.486,397.0,0
0.7987355869657966,0.331,0.55,0.0272,0.605,0.429,398.0,0
0.5331645232963392,0.674,0.789,0.0676,0.00178,0.918,399.0,0
0.4936142155042968,0.559,0.687,0.0311,0.0591,0.854,400.0,0
0.4986009452623297,0.598,0.797,0.0332,0.0424,0.622,401.0,0
0.5576272031649111,0.666,0.667,0.0371,0.043,0.679,402.0,0
0.3972983006333147,0.706,0.497,0.0273,0.06,0.743,403.0,0
0.6764665141096748,0.291,0.79,0.0363,0.00133,0.513,404.0,0
0.5072224469328842,0.451,0.911,0.0466,0.0801,0.63,405.0,0
0.4720438388953839,0.768,0.829,0.0313,0.0964,0.962,406.0,0
0.5593891810127495,0.566,0.57,0.0285,0.156,0.491,407.0,0
0.6944187412385929,0.414,0.851,0.0413,0.0675,0.567,408.0,0
0.3407321627446961,0.459,0.953,0.066,0.000275,0.517,409.0,0
0.3631835282775282,0.29,0.623,0.038,0.108,0.422,410.0,0
0.5860681852182249,0.282,0.656,0.0302,0.0105,0.242,411.0,0
0.4168296588522765,0.285,0.846,0.0438,0.0404,0.287,412.0,0
0.5200217199785017,0.619,0.603,0.0342,0.715,0.958,413.0,0
0.6141933410535297,0.491,0.714,0.0399,0.0493,0.646,414.0,0
0.6907895101369135,0.471,0.857,0.156,0.0524,0.847,415.0,0
0.3976030452296388,0.394,0.944,0.0761,0.00178,0.265,416.0,0
0.3320275489115076,0.475,0.322,0.0283,0.367,0.387,417.0,0
0.2079244676665983,0.414,0.404,0.0499,0.271,0.224,418.0,0
0.5427667484859735,0.717,0.588,0.0535,0.331,0.852,419.0,0
0.3985172790186115,0.351,0.822,0.0408,0.000185,0.158,420.0,0
0.3395685924678218,0.438,0.428,0.0263,0.0841,0.209,421.0,0
0.5236343286476544,0.622,0.531,0.0406,0.0405,0.737,422.0,0
0.464441846419805,0.82,0.452,0.0348,0.543,0.74,423.0,0
0.4243319167326946,0.541,0.437,0.0288,0.000196,0.127,424.0,0
0.769374830312668,0.461,0.918,0.0959,0.405,0.802,425.0,0
0.3705694291302589,0.27,0.953,0.0797,0.0175,0.426,426.0,0
0.3660370458612914,0.42,0.93,0.0638,0.0189,0.344,427.0,0
0.6384233068667268,0.334,0.901,0.0899,0.00227,0.694,428.0,0
0.5252411637919093,0.768,0.852,0.038,0.213,0.867,429.0,0
0.5316851268014562,0.579,0.654,0.0553,0.121,0.616,430.0,0
0.5891211719923093,0.61,0.891,0.0587,0.000805,0.51,431.0,0
0.4288088918932397,0.535,0.967,0.068,0.000886,0.347,432.0,0
0.4608126153181257,0.512,0.905,0.0573,3.21e-05,0.692,433.0,0
0.2353237772815673,0.522,0.707,0.0354,0.24,0.572,434.0,0
0.1695377301514303,0.268,0.459,0.0346,0.378,0.175,435.0,0
0.5584306207370386,0.294,0.745,0.0461,0.05,0.347,436.0,0
0.5100482604624361,0.664,0.852,0.029,0.174,0.807,437.0,0
0.4638434388488411,0.465,0.907,0.113,0.0241,0.681,438.0,0
0.282592434576876,0.559,0.345,0.0459,0.0576,0.458,439.0,0
0.5580095191130271,0.397,0.969,0.0463,1.52e-06,0.702,440.0,0
0.7387895544634001,0.309,0.649,0.035,0.0158,0.313,441.0,0
0.2285972329190653,0.399,0.523,0.0361,0.143,0.436,442.0,0
0.5342172773563684,0.572,0.835,0.0317,0.171,0.796,443.0,0
0.8335872871636036,0.373,0.869,0.0554,0.164,0.696,444.0,0
0.6378138176740784,0.588,0.656,0.0297,0.195,0.866,445.0,0
0.5333196659999224,0.695,0.402,0.0691,0.0368,0.379,446.0,0
0.3245973215720389,0.531,0.79,0.0243,0.114,0.415,447.0,0
0.4445170906310429,0.671,0.712,0.0476,0.429,0.462,448.0,0
0.5690578959324908,0.725,0.853,0.0353,0.0348,0.904,449.0,0
0.4307814205530836,0.444,0.947,0.0805,0.0098,0.331,450.0,0
0.3397569800364585,0.145,0.961,0.207,0.00454,0.141,451.0,0
0.496700447143435,0.676,0.671,0.0386,0.00182,0.417,453.0,0
0.6123260877996887,0.661,0.908,0.039,0.052,0.656,454.0,0
0.6148859424088121,0.423,0.954,0.047,0.0021,0.5,455.0,0
0.7620443375683598,0.362,0.911,0.049,0.0336,0.498,456.0,0
0.6346333922506219,0.389,0.476,0.0316,0.619,0.566,457.0,0
0.5011885039256645,0.464,0.462,0.0406,0.657,0.557,458.0,0
0.3216219061497459,0.623,0.127,0.0306,0.452,0.237,459.0,0
0.71222136647477,0.286,0.856,0.0585,0.0238,0.696,460.0,0
0.3611999179959995,0.383,0.858,0.0594,0.0918,0.736,461.0,0
0.2368696635065575,0.403,0.777,0.0354,0.0999,0.149,462.0,0
0.2644573606901634,0.692,0.497,0.119,0.676,0.475,463.0,0
0.5898913446993833,0.576,0.953,0.0362,0.00106,0.303,464.0,0
0.5121149829065985,0.717,0.752,0.0413,0.0041,0.826,465.0,0
0.5175726815862233,0.751,0.92,0.0826,0.0498,0.668,466.0,0
0.5237396040536573,0.655,0.798,0.131,0.000658,0.855,467.0,0
0.5178552629391785,0.799,0.783,0.0322,0.0346,0.586,468.0,0
0.5226369826960477,0.61,0.835,0.0748,0.0416,0.395,469.0,0
0.5231689005369046,0.598,0.875,0.036,0.0907,0.82,470.0,0
0.5139822361604397,0.597,0.837,0.375,0.00427,0.447,471.0,0
0.5121260645282831,0.766,0.563,0.0339,0.0263,0.964,472.0,0
0.5342671446539485,0.546,0.899,0.233,0.00158,0.47,473.0,0
0.5176502529380149,0.72,0.925,0.0511,0.0276,0.781,474.0,0
0.5232076862128004,0.825,0.897,0.312,0.0982,0.546,475.0,0
0.5233572881055413,0.498,0.862,0.0589,0.000313,0.47,476.0,0
0.5230580843200594,0.741,0.838,0.0405,0.0229,0.234,477.0,0
0.4785709140675646,0.79,0.59,0.0793,0.0994,0.714,478.0,0
0.5343114711406867,0.813,0.627,0.0486,0.076,0.801,479.0,0
0.5169576515827327,0.507,0.665,0.0474,0.0144,0.4,480.0,0
0.3902060627552236,0.745,0.714,0.0751,0.0141,0.365,481.0,0
0.589669712265693,0.545,0.953,0.0441,0.000941,0.558,482.0,0
0.5034657771818328,0.431,0.87,0.435,0.00566,0.737,483.0,0
0.3903722870804913,0.369,0.785,0.2,0.00299,0.443,484.0,0
0.5222214218828783,0.768,0.481,0.085,0.00933,0.371,485.0,0
0.5340565938419428,0.674,0.862,0.0253,0.0157,0.5,486.0,0
0.5120318707439646,0.604,0.874,0.0295,0.000563,0.835,487.0,0
0.5471993971597803,0.694,0.823,0.048,0.000573,0.501,488.0,0
0.5182542013198211,0.716,0.834,0.0281,0.00855,0.275,489.0,0
0.5232076862128004,0.822,0.969,0.0582,0.259,0.765,490.0,0
0.5343114711406867,0.789,0.467,0.0695,0.0598,0.372,491.0,0
0.5844114827763894,0.637,0.878,0.0302,0.0775,0.742,492.0,0
0.5232575535103806,0.627,0.954,0.0425,0.0015,0.312,493.0,0
0.4124967447736302,0.819,0.759,0.147,0.0196,0.88,494.0,0
0.5230359210766904,0.705,0.599,0.0624,0.00415,0.543,495.0,0
0.5066572842269738,0.649,0.647,0.0452,0.0039,0.405,496.0,0
0.5287374154333745,0.663,0.909,0.0783,0.0156,0.465,497.0,0
0.5341895733021571,0.726,0.731,0.0335,0.00056,0.577,498.0,0
0.5727979432510153,0.667,0.818,0.0594,0.00437,0.761,499.0,0
0.5678555399797206,0.528,0.965,0.0465,0.141,0.587,500.0,0
0.5227755029671042,0.719,0.697,0.0439,0.0611,0.338,501.0,0
0.528853772461062,0.762,0.754,0.046,0.00022,0.715,502.0,0
0.506363621252334,0.866,0.693,0.0505,0.0311,0.474,503.0,0
0.522919564049003,0.762,0.902,0.102,0.000728,0.521,504.0,0
0.5002908925692185,0.683,0.772,0.0311,0.0222,0.737,505.0,0
0.5285434870538954,0.555,0.909,0.0773,0.00241,0.653,506.0,0
0.5221050648551909,0.69,0.805,0.0336,0.000232,0.799,507.0,0
0.5177555283440178,0.686,0.832,0.0725,0.000321,0.884,508.0,0
0.5339790224901512,0.635,0.882,0.0605,0.484,0.549,509.0,0
0.5344776954659545,0.667,0.876,0.216,0.00229,0.69,510.0,0
0.4956476930834058,0.8,0.502,0.0327,0.0315,0.797,511.0,0
0.5054937139500995,0.882,0.887,0.116,0.0112,0.657,512.0,0
0.5069232431474022,0.721,0.935,0.111,0.0102,0.878,513.0,0
0.4726200832229787,0.747,0.904,0.0803,0.046,0.846,514.0,0
0.5231411964826933,0.69,0.827,0.05,0.00293,0.73,515.0,0
0.5451825420131983,0.794,0.645,0.0981,0.00079,0.141,516.0,0
0.549138680954571,0.663,0.925,0.0449,0.00683,0.843,517.0,0
0.4720438388953839,0.654,0.814,0.0326,0.00639,0.842,518.0,0
0.5124806764221876,0.641,0.945,0.0762,2.59e-05,0.229,519.0,0
0.4788756586638889,0.652,0.894,0.0315,0.0384,0.584,520.0,0
0.5063857844957032,0.58,0.89,0.036,6.54e-05,0.909,521.0,0
0.550235761501338,0.591,0.888,0.0354,0.00223,0.588,522.0,0
0.5703378232370525,0.739,0.998,0.137,0.0622,0.259,523.0,0
0.5543193390920829,0.844,0.721,0.0638,0.0259,0.903,524.0,0
0.5769092248959713,0.432,0.832,0.0398,0.116,0.319,525.0,0
0.5895201103729519,0.49,0.915,0.0459,0.0198,0.38,526.0,0
0.6054776455986568,0.62,0.99,0.0442,0.0546,0.654,527.0,0
0.5785991722028602,0.593,0.994,0.0622,0.0679,0.348,528.0,0
0.5175726815862233,0.744,0.868,0.0367,0.0242,0.851,529.0,0
0.577590744629569,0.569,0.913,0.0638,0.00618,0.504,530.0,0
0.5618548418375545,0.513,0.949,0.0454,5.38e-05,0.0441,531.0,0
0.5787709373389701,0.632,0.912,0.0365,0.0269,0.323,532.0,0
0.5896863346982197,0.573,0.979,0.0361,0.000171,0.464,533.0,0
0.599803855296184,0.561,0.972,0.0444,0.00265,0.822,534.0,0
0.5441464103856959,0.705,0.938,0.0505,0.0123,0.849,535.0,0
0.5778622443608398,0.777,0.931,0.0509,0.00364,0.493,536.0,0
0.6063586345225761,0.492,0.901,0.045,0.00139,0.104,537.0,0
0.534145246815419,0.728,0.784,0.0379,0.0449,0.964,538.0,0
0.5555771031532754,0.611,0.991,0.0413,0.0669,0.445,539.0,0
0.584721768183556,0.586,0.912,0.0449,0.00539,0.502,540.0,0
0.5054937139500995,0.867,0.911,0.115,0.0239,0.675,541.0,0
0.5900464874029665,0.536,0.977,0.0658,0.000243,0.346,542.0,0
0.5676117443026611,0.443,0.998,0.113,2.16e-05,0.14,543.0,0
0.5616165869713373,0.66,0.934,0.0498,0.00342,0.445,544.0,0
0.5674399791665513,0.679,0.975,0.129,0.0394,0.65,545.0,0
0.5452434909324632,0.502,0.955,0.0454,0.000125,0.634,546.0,0
0.5005900963547005,0.748,0.845,0.0536,0.00083,0.659,547.0,0
0.5230802475634284,0.759,0.974,0.0512,0.0281,0.608,548.0,0
0.5895201103729519,0.604,0.939,0.0544,0.0102,0.204,549.0,0
0.5451271339047756,0.619,0.974,0.0277,0.146,0.701,550.0,0
0.5786268762570714,0.633,0.971,0.0571,0.0154,0.205,551.0,0
0.523711899999446,0.72,0.8,0.0819,0.18,0.519,552.0,0
0.5230248394550059,0.604,0.892,0.0303,0.00664,0.739,553.0,0
0.5510558015059923,0.639,0.869,0.0311,0.00336,0.562,554.0,0
0.5506069958277694,0.654,0.974,0.0521,0.00593,0.971,555.0,0
0.5548401753112551,0.66,0.946,0.0508,0.0526,0.853,556.0,0
0.5398633636046299,0.661,0.87,0.0365,0.000395,0.973,557.0,0
0.5225261664792026,0.7,0.99,0.0499,0.0873,0.77,558.0,0
0.528770660298428,0.803,0.927,0.0619,0.067,0.862,559.0,0
0.5344056649250051,0.592,0.931,0.0371,0.00551,0.612,560.0,0
0.5366995606137003,0.789,0.862,0.0398,0.0263,0.882,561.0,0
0.5673956526798132,0.65,0.82,0.0356,0.0655,0.757,562.0,0
0.573390810011137,0.604,0.755,0.0337,0.000295,0.388,563.0,0
0.3245696175178275,0.592,0.882,0.0468,0.00884,0.442,564.0,0
0.536887948182337,0.53,0.861,0.0372,0.0175,0.844,565.0,0
0.783963785260335,0.259,0.737,0.0401,0.0657,0.859,566.0,0
0.7215797959873448,0.54,0.746,0.045,0.13,0.826,567.0,0
0.5360568265559982,0.667,0.587,0.0978,0.0692,0.679,568.0,0
0.240565384338344,0.29,0.939,0.0693,0.00756,0.222,569.0,0
0.5125139212872412,0.561,0.706,0.029,0.00263,0.569,570.0,0
0.4961186620049977,0.721,0.521,0.0612,0.0707,0.942,571.0,0
0.5544855634173504,0.682,0.901,0.0545,0.0267,0.865,572.0,0
0.4341668559777037,0.704,0.815,0.0414,0.00539,0.913,573.0,0
0.6892159198577119,0.411,0.597,0.0533,0.0324,0.77,574.0,0
0.4590894231461832,0.657,0.384,0.0301,0.018,0.595,575.0,0
0.5649078286116389,0.487,0.884,0.0425,0.000427,0.569,576.0,0
0.4825990835498867,0.565,0.714,0.0398,0.000913,0.684,577.0,0
0.6159054516037876,0.34,0.976,0.0912,0.00649,0.669,578.0,0
0.7559051191551371,0.369,0.54,0.0321,0.0809,0.915,579.0,0
0.5079205890990087,0.499,0.902,0.0691,0.0002,0.459,580.0,0
0.95282553648901,0.383,0.893,0.037,0.026,0.803,581.0,0
0.6634068229544712,0.411,0.879,0.0468,0.00487,0.499,582.0,0
0.5226757683719435,0.511,0.817,0.0307,0.00149,0.696,583.0,0
0.584960023049773,0.544,0.951,0.0363,0.00202,0.92,584.0,0
0.7465743936967736,0.338,0.928,0.0684,0.0255,0.554,585.0,0
0.5344776954659545,0.671,0.792,0.0714,0.000662,0.635,586.0,0
0.6426121598634743,0.453,0.721,0.0533,0.00352,0.601,587.0,0
0.5038314706974218,0.664,0.788,0.0294,0.0451,0.869,588.0,0
0.5328320746458036,0.427,0.912,0.0529,0.000886,0.574,589.0,0
0.6811207952171721,0.325,0.838,0.144,0.0327,0.449,590.0,0
0.5855916754857905,0.471,0.955,0.121,0.00485,0.35,591.0,0
0.4195114112999296,0.65,0.732,0.0289,0.435,0.919,592.0,0
0.4188575956205431,0.822,0.87,0.0592,0.124,0.901,593.0,0
0.6097994780556186,0.375,0.974,0.0636,0.00136,0.508,594.0,0
0.7626205818959547,0.268,0.911,0.1,0.000137,0.595,595.0,0
0.4687636788767668,0.6,0.925,0.0828,0.00882,0.382,596.0,0
0.4320558070468032,0.561,0.872,0.0393,0.0457,0.733,597.0,0
0.7490455953324209,0.462,0.836,0.0621,0.00517,0.671,598.0,0
0.650291723690845,0.452,0.825,0.0385,0.00288,0.583,599.0,0
0.9170374392588612,0.278,0.898,0.0433,0.0127,0.539,600.0,0
0.389701848968578,0.611,0.846,0.0436,0.00509,0.751,601.0,0
0.5344222873575319,0.681,0.739,0.0498,0.135,0.359,602.0,0
0.4874528338477053,0.694,0.881,0.0701,0.0153,0.924,603.0,0
0.322802098859147,0.747,0.571,0.086,0.48,0.965,604.0,0
0.5610735875087961,0.361,0.753,0.0561,0.0564,0.608,605.0,0
0.909407742729071,0.133,0.927,0.0741,0.00344,0.5,606.0,0
0.4773630173039522,0.65,0.838,0.0607,0.128,0.514,607.0,0
0.6040924428880922,0.546,0.836,0.0317,0.107,0.735,608.0,0
0.5875808265781615,0.543,0.834,0.029,5.5e-06,0.37,609.0,0
0.8135627967796807,0.493,0.758,0.0607,0.0971,0.71,610.0,0
0.4654225699388848,0.739,0.557,0.0329,0.0109,0.319,611.0,0
0.5945788706719342,0.607,0.706,0.0327,0.055,0.703,612.0,0
0.7055502302206905,0.357,0.992,0.0555,0.123,0.77,613.0,0
0.4524459909463151,0.431,0.856,0.0386,0.0249,0.76,614.0,0
0.5015264933870422,0.607,0.545,0.0423,0.0407,0.644,615.0,0
0.368342023171671,0.61,0.819,0.0666,0.00381,0.454,616.0,0
0.4928551244189074,0.543,0.83,0.0316,3.48e-05,0.532,617.0,0
0.7242504668133134,0.359,0.878,0.0662,6.57e-05,0.536,618.0,0
0.5284160484045235,0.585,0.565,0.0719,0.266,0.505,619.0,0
0.5083139866688091,0.499,0.84,0.0346,0.000564,0.732,620.0,0
0.4706143096980812,0.545,0.717,0.036,0.00417,0.589,621.0,0
0.6082812958848397,0.688,0.814,0.0699,0.247,0.921,622.0,0
0.5303497913884717,0.556,0.76,0.0463,0.0626,0.696,623.0,0
0.5749644002903386,0.52,0.912,0.0303,0.069,0.961,624.0,0
0.4799007086697067,0.308,0.942,0.109,0.00292,0.363,625.0,0
0.5035433485336244,0.411,0.645,0.0431,0.0319,0.433,626.0,0
0.3066173903889095,0.679,0.68,0.0616,0.613,0.574,627.0,0
0.5733520243352411,0.528,0.671,0.0434,0.269,0.503,628.0,0
0.5574388155962744,0.3,0.876,0.048,0.121,0.312,629.0,0
0.4965840901157475,0.583,0.938,0.0364,0.000141,0.896,630.0,0
0.6142321267294256,0.501,0.5,0.0378,0.462,0.623,631.0,0
0.5572005607300572,0.602,0.691,0.0387,0.0934,0.329,632.0,0
0.4002349303797118,0.606,0.794,0.0291,0.119,0.584,633.0,0
0.3453698214196665,0.535,0.837,0.039,0.097,0.903,634.0,0
0.7086918699682512,0.41,0.763,0.0667,0.00337,0.537,635.0,0
0.4761606613511822,0.531,0.849,0.111,0.0389,0.305,636.0,0
0.7641664681209448,0.387,0.931,0.061,0.0219,0.407,637.0,0
0.5233628289163836,0.611,0.696,0.0312,0.003,0.963,638.0,0
0.5287872827309549,0.654,0.89,0.0906,0.00204,0.684,639.0,0
0.5614891483219654,0.631,0.938,0.0833,0.0447,0.682,640.0,0
0.5231467372935356,0.516,0.391,0.0308,0.776,0.378,641.0,0
0.3888485640988702,0.639,0.929,0.212,0.00326,0.688,642.0,0
0.4514874306706044,0.503,0.736,0.0296,0.038,0.393,643.0,0
0.5621152599471406,0.415,0.782,0.0461,0.0011,0.564,644.0,0
0.5554829093689571,0.647,0.722,0.0277,0.106,0.637,645.0,0
0.581508097895046,0.589,0.782,0.0519,0.101,0.785,646.0,0
0.6284110616747655,0.464,0.86,0.0517,0.0194,0.469,647.0,0
0.6261781149053353,0.303,0.961,0.243,0.00253,0.305,648.0,0
0.71222136647477,0.286,0.856,0.0585,0.0238,0.696,649.0,0
0.3407321627446961,0.459,0.953,0.066,0.000275,0.517,650.0,0
0.5581868250599792,0.305,0.974,0.0639,0.000937,0.538,651.0,0
0.6799461433186131,0.559,0.868,0.17,0.0475,0.609,652.0,0
0.3974091168501598,0.539,0.828,0.0361,0.000721,0.587,653.0,0
0.497559272823985,0.443,0.96,0.0757,0.0231,0.243,654.0,0
0.7227433662642191,0.362,0.961,0.0857,0.024,0.491,655.0,0
0.3235667307553788,0.473,0.783,0.0869,0.0125,0.124,656.0,0
0.5010333612220812,0.587,0.891,0.0361,0.000261,0.705,657.0,0
0.8577563040575358,0.31,0.7,0.047,0.011,0.763,658.0,0
0.3091329185112949,0.333,0.445,0.0283,0.00858,0.35,659.0,0
0.3855351592151995,0.435,0.987,0.16,0.000195,0.101,660.0,0
0.4968888347120718,0.577,0.828,0.0298,0.00213,0.604,661.0,0
0.4501188503925665,0.415,0.908,0.0765,0.00437,0.437,662.0,0
0.4654447331822539,0.508,0.912,0.0368,7.06e-05,0.682,663.0,0
0.7173521573147014,0.415,0.646,0.0699,4.22e-05,0.409,664.0,0
0.5900963547005469,0.317,0.981,0.174,0.00242,0.234,665.0,0
0.5891211719923093,0.61,0.891,0.0587,0.000805,0.51,666.0,0
0.3098144382448927,0.474,0.977,0.176,0.00111,0.236,667.0,0
0.4551000393397569,0.573,0.913,0.132,0.0591,0.422,668.0,0
0.4026230198527252,0.504,0.911,0.0738,0.00512,0.671,669.0,0
0.3660370458612914,0.42,0.93,0.0638,0.0189,0.344,670.0,0
0.561910249945977,0.61,0.824,0.0534,0.0136,0.819,671.0,0
0.4716282780822145,0.28,0.908,0.109,0.0327,0.26,672.0,0
0.3800940829681015,0.437,0.695,0.0617,0.00111,0.413,673.0,0
0.508247496938702,0.325,0.985,0.151,0.00177,0.221,674.0,0
0.4691016683381446,0.43,0.704,0.0804,0.000155,0.703,675.0,0
0.3023675884728971,0.301,0.995,0.159,0.000417,0.0374,676.0,0
0.3705694291302589,0.27,0.953,0.0797,0.0175,0.426,677.0,0
0.3140365361066938,0.462,0.628,0.0581,0.231,0.447,678.0,0
0.5537486355753302,0.501,0.889,0.0364,0.000147,0.257,679.0,0
0.4748807340466203,0.27,0.886,0.117,7.5e-06,0.192,680.0,0
0.446533945777625,0.598,0.676,0.0279,0.13,0.805,681.0,0
0.590678139838984,0.508,0.807,0.0495,0.000495,0.598,682.0,0
0.6319848846680224,0.634,0.796,0.0283,0.17,0.962,683.0,0
0.412773785315743,0.327,0.814,0.0391,0.0299,0.413,684.0,0
0.3486333590057568,0.481,0.926,0.0577,0.000179,0.462,685.0,0
0.3182087666709146,0.477,0.859,0.0387,0.000333,0.629,686.0,0
0.582882218983926,0.314,0.991,0.349,0.000139,0.0396,687.0,0
0.6405565190409965,0.502,0.924,0.0503,0.0127,0.922,688.0,0
0.6742723530161403,0.336,0.795,0.0897,0.00361,0.417,689.0,0
0.4288088918932397,0.535,0.967,0.068,0.000886,0.347,690.0,0
0.5072224469328842,0.451,0.911,0.0466,0.0801,0.63,691.0,0
0.5071282531485658,0.64,0.922,0.0385,0.00369,0.716,692.0,0
0.5212684024180099,0.551,0.947,0.152,0.000652,0.466,693.0,0
0.2706907728877044,0.338,0.34,0.0339,0.58,0.197,694.0,0
0.5855639714315792,0.54,0.584,0.0254,0.0108,0.244,695.0,0
0.4041966101319267,0.366,0.963,0.0708,0.000308,0.131,696.0,0
0.3158317588195857,0.546,0.91,0.061,0.0442,0.458,697.0,0
0.3372359111032308,0.489,0.953,0.0858,0.02,0.447,698.0,0
0.7197513284093995,0.331,0.79,0.078,0.00279,0.604,699.0,0
0.6412546612071212,0.257,0.975,0.175,6.07e-05,0.276,700.0,0
0.5899356711861214,0.431,0.95,0.117,0.000109,0.162,701.0,0
0.422691836723386,0.275,0.99,0.469,6.42e-05,0.146,702.0,0
0.3258994121199696,0.39,0.642,0.0326,0.00502,0.132,703.0,0
0.7876816693354906,0.587,0.966,0.0678,0.532,0.901,704.0,0
0.8118174413643693,0.678,0.921,0.0485,0.61,0.879,705.0,0
0.5508951179915669,0.706,0.862,0.0374,0.525,0.96,706.0,0
0.3403664692291069,0.742,0.887,0.0433,0.415,0.89,707.0,0
0.352018794430377,0.672,0.938,0.0386,0.616,0.908,708.0,0
0.4068007912277883,0.789,0.882,0.0502,0.231,0.651,709.0,0
0.3512264584799339,0.737,0.913,0.0702,0.451,0.938,710.0,0
0.4123914693676273,0.717,0.87,0.0384,0.351,0.842,711.0,0
0.3569168712149336,0.761,0.856,0.0422,0.118,0.468,712.0,0
0.368064982629558,0.779,0.931,0.0581,0.212,0.937,713.0,0
0.3737110688778196,0.809,0.919,0.111,0.117,0.715,714.0,0
0.2959679519500884,0.627,0.947,0.035,0.599,0.934,715.0,0
0.3624853861114036,0.828,0.875,0.0955,0.612,0.94,716.0,0
0.3678101053308141,0.754,0.955,0.0603,0.282,0.914,717.0,0
0.3330415172956411,0.546,0.804,0.0452,0.314,0.877,718.0,0
0.3328642113486887,0.527,0.725,0.0797,0.166,0.713,719.0,0
0.8107979321693937,0.628,0.69,0.0511,0.446,0.662,720.0,0
0.345934984125577,0.714,0.947,0.0409,0.421,0.839,721.0,0
0.3519744679436388,0.628,0.816,0.0549,0.182,0.923,722.0,0
0.3958244449492738,0.655,0.877,0.0344,0.344,0.893,723.0,0
0.3594656442023726,0.525,0.704,0.0501,0.353,0.855,724.0,0
0.3322103956693022,0.574,0.802,0.0316,0.659,0.739,725.0,0
0.3569944425667252,0.702,0.944,0.0504,0.648,0.883,726.0,0
0.340239030579735,0.8,0.899,0.0585,0.469,0.75,727.0,0
0.3321328243175107,0.734,0.823,0.0426,0.102,0.644,728.0,0
0.378947135123754,0.676,0.899,0.0355,0.483,0.961,729.0,0
0.3124241601515966,0.808,0.774,0.0588,0.532,0.839,730.0,0
0.3401337551737321,0.704,0.949,0.0378,0.553,0.899,731.0,0
0.3570997179727281,0.79,0.911,0.0396,0.338,0.838,732.0,0
0.3292405210578516,0.676,0.86,0.0395,0.191,0.823,733.0,0
0.8114406662270957,0.69,0.793,0.105,0.134,0.588,734.0,0
0.3679430847910283,0.806,0.851,0.0602,0.429,0.886,735.0,0
0.3680483601970312,0.689,0.98,0.0558,0.221,0.823,736.0,0
0.3901783587010123,0.69,0.938,0.0643,0.322,0.961,737.0,0
0.3861889748945861,0.631,0.717,0.169,0.563,0.583,738.0,0
0.3955197003529497,0.759,0.951,0.0469,0.147,0.939,739.0,0
0.4234952542955136,0.768,0.926,0.0382,0.725,0.908,740.0,0
0.8999662010538623,0.649,0.872,0.0493,0.299,0.901,741.0,0
0.3435358130308789,0.407,0.872,0.0502,0.495,0.874,742.0,0
0.3089722349968694,0.482,0.887,0.128,0.343,0.469,743.0,0
0.3678211869524985,0.757,0.88,0.0419,0.17,0.908,744.0,0
0.3393192559799201,0.638,0.854,0.0421,0.542,0.771,745.0,0
0.3905218889732323,0.724,0.715,0.0504,0.425,0.832,746.0,0
0.3956194349481103,0.756,0.757,0.0432,0.328,0.852,747.0,0
0.7981815058815707,0.61,0.849,0.0461,0.407,0.742,748.0,0
0.3189789393779886,0.74,0.525,0.0458,0.5,0.804,749.0,0
0.3679209215476592,0.769,0.931,0.0992,0.604,0.645,750.0,0
0.342616038431064,0.64,0.83,0.0427,0.665,0.74,751.0,0
0.320702131549931,0.645,0.786,0.0566,0.396,0.738,752.0,0
0.3841277932612659,0.797,0.813,0.0501,0.456,0.645,753.0,0
0.2734279334437802,0.704,0.907,0.0525,0.748,0.746,754.0,0
0.3679652480343973,0.792,0.895,0.0463,0.416,0.84,755.0,0
0.3675275239778589,0.725,0.913,0.0607,0.213,0.797,756.0,0
0.3680816050620847,0.835,0.639,0.0472,0.447,0.853,757.0,0
0.3568670039173532,0.731,0.931,0.0618,0.229,0.963,758.0,0
0.3680317377645045,0.682,0.946,0.0573,0.204,0.823,759.0,0
0.298766061425429,0.832,0.791,0.0585,0.661,0.767,760.0,0
0.3235611899445364,0.732,0.909,0.0399,0.42,0.623,761.0,0
0.3678987583042903,0.791,0.942,0.0464,0.573,0.898,762.0,0
0.8775647028186107,0.739,0.858,0.095,0.297,0.954,763.0,0
0.3957136287324286,0.733,0.945,0.0595,0.105,0.959,764.0,0
0.3391696540871791,0.716,0.889,0.0457,0.334,0.964,765.0,0
0.3406213465278509,0.762,0.848,0.0375,0.292,0.915,766.0,0
0.3545177001202355,0.778,0.871,0.0449,0.378,0.807,767.0,0
0.3266474215836745,0.766,0.76,0.0434,0.337,0.818,768.0,0
0.3054704425445619,0.363,0.653,0.0544,0.472,0.648,769.0,0
0.6875702990375611,0.645,0.706,0.0321,0.643,0.843,770.0,0
